song_popularity;song_duration_ms;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;audio_mode;speechiness;tempo;time_signature;audio_valence
60.00;196493.00;0.33399999999999996;0.685;0.7120000000000001;1.1e-06;6.00;0.047;-4302.00;0.00;0.0894;11498900000000000.00;4.00;0.483
64.00;237933.00;0.0103;0.7090000000000001;0.9390000000000001;0.0845;4.00;0.0936;-4.46;0.00;0.0542;124.0;4.00;0.389
61.00;190476.00;0.0135;0.7020000000000001;0.7959999999999999;5.56e-06;9.00;0.15;-31290000000000000.00;0.00;0.0522;12599800000000000.00;4.00;0.61
57.00;350260.00;0.131;0.7929999999999999;0.51;0.861;1.00;0.0681;-8.88;1.00;0.039;12000300000000000.00;4.00;0.433
33.00;260416.00;0.0465;0.64;0.8690000000000001;0.0;10.00;0.0842;-7803.00;0.00;0.259;11279800000000000.00;4.00;0.76
33.00;423648.00;0.0007559999999999999;0.614;0.868;0.0105;1.00;0.0704;-8885.00;1.00;0.0782;122985.00;4.00;0.636
35.00;212591.00;1.82e-05;0.426;0.9520000000000001;0.00037999999999999997;2.00;0.335;-4.67;1.00;0.0807;77045.00;4.00;0.63
31.00;185813.00;0.0288;0.486;0.9420000000000001;0.14400000000000002;2.00;0.139;-3471.00;1.00;0.133;17991400000000000.00;4.00;0.608
87.00;218868.00;0.0445;0.74;0.669;0.0;0.00;0.184;-5199.00;1.00;0.0373;122007.00;4.00;0.536
28.00;381898.00;0.21899999999999997;0.792;0.716;0.792;7.00;0.0916;-8769.00;1.00;0.06;12908100000000000.00;4.00;0.312
65.00;197288.00;0.106;0.723;0.688;0.0493;9.00;0.259;-4754.00;0.00;0.044000000000000004;117929.00;4.00;0.7070000000000001
70.00;173613.00;0.00277;0.6729999999999999;0.71;0.0;8.00;0.55;-6744.00;1.00;0.0324;11001700000000000.00;4.00;0.54
73.00;161973.00;0.106;0.524;0.9129999999999999;0.000131;3.00;0.177;-3069.00;0.00;0.05;123936.00;4.00;0.644
64.00;159010.00;0.0701;0.7909999999999999;0.935;0.0036899999999999997;3.00;0.0511;-4118.00;0.00;0.07400000000000001;121999.00;4.00;0.802
64.00;170986.00;0.124;0.716;0.9009999999999999;0.06;1.00;0.26899999999999996;-6104.00;1.00;0.0653;12099600000000000.00;4.00;0.43700000000000006
72.00;211360.00;0.00299;0.61;0.87;0.0;2.00;0.064;-4012.00;0.00;0.0693;125014.00;4.00;0.523
44.00;191789.00;0.0106;0.725;0.75;0.0;0.00;0.19699999999999998;-6504.00;1.00;0.0385;9290900000000000.00;4.00;0.207
77.00;217932.00;0.0384;0.757;0.8320000000000001;0.0024100000000000002;4.00;0.6609999999999999;-3318.00;0.00;0.0758;12589400000000000.00;4.00;0.386
35.00;222386.00;0.00122;0.5429999999999999;0.8290000000000001;0.0397;11.00;0.0863;-4.97;1.00;0.0569;151936.00;4.00;0.519
73.00;155939.00;0.00759;0.75;0.6509999999999999;0.0;1.00;0.521;-4655.00;1.00;0.121;120055.00;4.00;0.9279999999999999
82.00;213600.00;0.0129;0.76;0.579;0.00351;0.00;0.106;-7374.00;1.00;0.0569;100.01;4.00;0.125
39.00;170302.00;0.5920000000000001;0.655;0.785;0.0355;7.00;0.11;-70890000000000000.00;1.00;0.172;12491800000000000.00;4.00;0.226
49.00;351428.00;0.0109;0.725;0.621;0.846;8.00;0.11599999999999999;-8569000000000000.00;1.00;0.0408;112.0;4.00;0.544
72.00;191000.00;0.00349;0.625;0.8640000000000001;2.2e-05;1.00;0.131;-39420000000000000.00;0.00;0.040999999999999995;123022.00;4.00;0.115
94.00;194407.00;0.32299999999999995;0.69;0.784;0.0;1.00;0.203;-46530000000000000.00;1.00;0.032;106066.00;4.00;0.669
71.00;211092.00;0.161;0.722;0.705;1.63e-06;5.00;0.113;-5821000000000000.00;0.00;0.0505;124016.00;4.00;0.5329999999999999
43.00;235746.00;0.057;0.7929999999999999;0.574;0.0008359999999999999;4.00;0.0864;-5666.00;0.00;0.0338;114014.00;4.00;0.4
71.00;174506.00;0.0593;0.652;0.773;0.0;11.00;0.0615;-4815.00;0.00;0.0337;97515.00;4.00;0.183
43.00;201696.00;0.11699999999999999;0.82;0.705;0.008709999999999999;0.00;0.11699999999999999;-5096.00;0.00;0.0421;12202600000000000.00;4.00;0.222
58.00;238840.00;0.0131;0.614;0.8640000000000001;0.000953;5.00;0.185;-4195.00;0.00;0.0401;10496600000000000.00;4.00;0.335
22.00;145346.00;0.00451;0.49700000000000005;0.79;0.0459;2.00;0.155;-5253000000000000.00;1.00;0.059000000000000004;150148.00;4.00;0.614
51.00;209826.00;0.12;0.511;0.524;0.073;1.00;0.237;-8342.00;1.00;0.0303;85.03;4.00;0.491
65.00;164954.00;0.218;0.8420000000000001;0.488;0.00718;11.00;0.0877;-7856.00;0.00;0.0844;12601900000000000.00;4.00;0.647
71.00;188852.00;0.135;0.72;0.643;0.812;9.00;0.11199999999999999;-7691.00;1.00;0.0369;122012.00;4.00;0.325
71.00;210853.00;0.444;0.74;0.831;0.0030399999999999997;5.00;0.0769;-7321000000000000.00;1.00;0.0456;12103400000000000.00;4.00;0.44799999999999995
78.00;190920.00;0.0387;0.6709999999999999;0.8340000000000001;0.0;1.00;0.45399999999999996;-3928.00;0.00;0.0885;113021.00;4.00;0.45399999999999996
54.00;159473.00;0.0112;0.5820000000000001;0.968;0.0;11.00;0.631;-25540000000000000.00;1.00;0.138;76008.00;4.00;0.541
59.00;189400.00;0.42200000000000004;0.674;0.586;0.00242;1.00;0.14800000000000002;-76980000000000000.00;0.00;0.0721;107926.00;4.00;0.305
49.00;226301.00;0.0335;0.789;0.688;0.0633;1.00;0.0803;-7029.00;1.00;0.049;12295700000000000.00;4.00;0.514
55.00;174826.00;0.166;0.7559999999999999;0.696;0.00117;11.00;0.113;-6232.00;0.00;0.0418;122963.00;4.00;0.667
56.00;161906.00;0.141;0.725;0.523;0.034;2.00;0.162;-6494.00;0.00;0.0373;120.0;4.00;0.326
66.00;327272.00;0.166;0.78;0.63;0.156;2.00;0.105;-6.52;0.00;0.0334;120988.00;4.00;0.36700000000000005
63.00;200000.00;0.00242;0.784;0.556;0.132;1.00;0.0517;-7.42;0.00;0.0415;113979.00;4.00;0.645
52.00;231586.00;0.175;0.8170000000000001;0.55;0.00487;5.00;0.161;-62590000000000000.00;0.00;0.0456;131013.00;4.00;0.914
48.00;261126.00;0.00233;0.466;0.8909999999999999;0.0258;7.00;0.12300000000000001;-27120000000000000.00;0.00;0.0344;9302600000000000.00;4.00;0.406
10.00;172546.00;0.000606;0.35;0.966;0.92;4.00;0.264;-2228.00;1.00;0.0512;155138.00;4.00;0.495
32.00;281586.00;0.0069099999999999995;0.31;0.7809999999999999;0.00351;2.00;0.113;-6544.00;1.00;0.0341;128024.00;4.00;0.185
56.00;282386.00;0.00122;0.521;0.669;0.000883;0.00;0.094;-6.25;1.00;0.0295;103.05;4.00;0.16899999999999998
70.00;190720.00;0.17300000000000001;0.68;0.738;0.00036;6.00;0.37;-4881.00;0.00;0.0331;105015.00;4.00;0.675
49.00;204878.00;0.00236;0.667;0.716;2.09e-06;7.00;0.0421;-5693.00;1.00;0.0478;122976.00;4.00;0.44
57.00;200254.00;0.135;0.738;0.853;1.04e-06;10.00;0.0912;-4526.00;0.00;0.0863;119949.00;4.00;0.763
24.00;204538.00;0.0133;0.7979999999999999;0.5429999999999999;0.000468;5.00;0.147;-6258000000000000.00;0.00;0.0495;115094.00;4.00;0.532
10.00;256341.00;0.204;0.841;0.695;0.00101;4.00;0.0947;-5202000000000000.00;0.00;0.0531;100.98;4.00;0.0819
59.00;194415.00;0.0991;0.703;0.721;4.33e-06;11.00;0.0795;-6654.00;0.00;0.0337;10998700000000000.00;4.00;0.374
90.00;203417.00;0.0169;0.596;0.8540000000000001;0.0;7.00;0.124;-5114.00;0.00;0.46299999999999997;120274.00;4.00;0.152
93.00;214846.00;0.037000000000000005;0.7909999999999999;0.862;219000000000.00;9.00;0.0814;-3.24;0.00;0.11;123994.00;4.00;0.5920000000000001
55.00;208909.00;0.11199999999999999;0.8740000000000001;0.789;0.149;0.00;0.0806;-4667.00;1.00;0.036000000000000004;125036.00;4.00;0.45399999999999996
22.00;252933.00;0.00011399999999999999;0.474;0.9209999999999999;0.0266;1.00;0.746;-2506.00;0.00;0.0478;152078.00;4.00;0.715
54.00;194520.00;0.0264;0.7440000000000001;0.77;1.27e-05;9.00;0.133;-4071000000000000.00;0.00;0.0531;128005.00;4.00;0.9009999999999999
49.00;238257.00;0.77;0.5770000000000001;0.6629999999999999;0.17600000000000002;9.00;0.0955;-77140000000000000.00;0.00;0.0368;120016.00;4.00;0.184
83.00;202500.00;0.006640000000000001;0.635;0.9;0.0145;0.00;0.37;-3719.00;0.00;0.0377;127978.00;4.00;0.15
75.00;205267.00;0.0449;0.7090000000000001;0.562;0.0;5.00;0.217;-4864.00;1.00;0.0724;125965.00;4.00;0.386
63.00;205772.00;0.0166;0.5760000000000001;0.797;32300000000.00;11.00;0.21;-5476.00;0.00;0.0499;110051.00;4.00;0.13699999999999998
90.00;156600.00;0.156;0.5920000000000001;0.691;9.78e-06;3.00;0.418;-8354.00;1.00;0.196;99976.00;4.00;0.0796
8.00;213693.00;0.0354;0.723;0.68;6.53e-06;11.00;0.0516;-5267.00;0.00;0.034;120061.00;4.00;0.8170000000000001
45.00;215417.00;0.0106;0.815;0.593;0.0404;2.00;0.0616;-7492000000000000.00;0.00;0.0457;128009.00;4.00;0.679
46.00;198000.00;0.0008619999999999999;0.6659999999999999;0.855;0.0105;9.00;0.17;-4797.00;0.00;0.0348;120.03;4.00;0.185
34.00;208903.00;0.0219;0.564;0.8170000000000001;0.0027199999999999998;2.00;0.107;-6154.00;1.00;0.0267;12989600000000000.00;4.00;0.785
39.00;225468.00;8.32e-05;0.419;0.968;3.17e-06;11.00;0.318;-5.15;0.00;0.07400000000000001;158019.00;4.00;0.721
16.00;158906.00;0.113;0.85;0.94;0.435;8.00;0.0697;-3428.00;1.00;0.036000000000000004;12204700000000000.00;4.00;0.897
4.00;224440.00;0.00043200000000000004;0.644;0.89;0.00114;0.00;0.12;-5004.00;1.00;0.0421;120025.00;4.00;0.5770000000000001
62.00;209792.00;0.0192;0.609;0.946;0.604;7.00;0.561;-5101.00;1.00;0.069;12300200000000000.00;4.00;0.0872
62.00;187057.00;0.00826;0.68;0.695;0.000412;6.00;0.19899999999999998;-5772.00;0.00;0.14400000000000002;179972.00;4.00;0.509
54.00;217000.00;0.00491;0.631;0.807;0.0;11.00;0.17800000000000002;-2126.00;0.00;0.0348;120021.00;4.00;0.539
67.00;199944.00;0.005229999999999999;0.804;0.823;2.77e-06;11.00;0.168;-34960000000000000.00;0.00;0.147;9802600000000000.00;4.00;0.619
35.00;192000.00;0.21600000000000003;0.579;0.893;0.00392;8.00;0.106;-2608.00;1.00;0.032;125.02;4.00;0.249
41.00;206403.00;0.115;0.802;0.8440000000000001;0.0;6.00;0.0764;-6257000000000000.00;0.00;0.306;112055.00;4.00;0.636
16.00;178432.00;0.0544;0.889;0.418;0.000984;0.00;0.154;-9437000000000000.00;1.00;0.0589;11099800000000000.00;4.00;0.5720000000000001
48.00;193995.00;0.049;0.752;0.491;0.0;8.00;0.34;-9682.00;0.00;0.0458;122.99;4.00;0.73
61.00;211533.00;0.0523;0.626;0.946;0.0;1.00;0.149;-4644.00;0.00;0.0779;10300400000000000.00;4.00;0.679
73.00;234680.00;0.000607;0.527;0.812;0.0;2.00;0.368;-5583000000000000.00;0.00;0.0328;131.89;4.00;0.491
53.00;219386.00;0.0333;0.6659999999999999;0.8140000000000001;7.02e-06;0.00;0.0535;-55360000000000000.00;1.00;0.0736;99913.00;4.00;0.478
27.00;194885.00;0.36;0.726;0.763;0.000496;5.00;0.11699999999999999;-6035.00;0.00;0.131;200019.00;4.00;0.9
78.00;238053.00;0.24100000000000002;0.755;0.594;0.0;7.00;0.107;-5906000000000000.00;1.00;0.21600000000000003;178929.00;4.00;0.237
90.00;180897.00;0.268;0.738;0.629;0.00114;6.00;0.163;-4882.00;0.00;0.0495;146067.00;4.00;0.319
38.00;232000.00;0.111;0.809;0.616;0.00011599999999999999;6.00;0.105;-11343.00;0.00;0.0757;149974.00;4.00;0.433
65.00;225573.00;0.0289;0.711;0.746;0.0;1.00;0.371;-4224.00;1.00;0.253;96024.00;4.00;0.27899999999999997
12.00;202240.00;0.391;0.7140000000000001;0.617;5.44e-05;3.00;0.0863;-4.35;1.00;0.0624;133069.00;4.00;0.35200000000000004
42.00;306115.00;0.39299999999999996;0.7090000000000001;0.614;0.0;6.00;0.125;-6.8;1.00;0.105;110.03;4.00;0.35200000000000004
72.00;245713.00;0.162;0.706;0.672;3.55e-06;8.00;0.115;-8078.00;1.00;0.111;10401700000000000.00;4.00;0.8390000000000001
33.00;205006.00;0.25;0.7290000000000001;0.78;0.0;9.00;0.0869;-8026.00;0.00;0.34700000000000003;96046.00;4.00;0.815
42.00;162324.00;0.0628;0.634;0.732;3.36e-06;1.00;0.0494;-4304000000000000.00;1.00;0.188;131.89;5.00;0.948
32.00;203015.00;0.828;0.7759999999999999;0.461;0.00247;5.00;0.0432;-10612.00;1.00;0.266;92005.00;4.00;0.6509999999999999
48.00;211882.00;0.212;0.764;0.604;0.000105;6.00;0.0858;-4359.00;1.00;0.13;66655.00;5.00;0.5529999999999999
72.00;269657.00;0.19699999999999998;0.8140000000000001;0.737;0.0;7.00;0.0954;-48260000000000000.00;1.00;0.259;171687.00;4.00;0.461
33.00;215086.00;0.191;0.8809999999999999;0.825;0.0;6.00;0.14400000000000002;-3873.00;0.00;0.259;113039.00;4.00;0.838
43.00;181348.00;0.00547;0.915;0.5670000000000001;0.0316;11.00;0.0527;-10521000000000000.00;0.00;0.29600000000000004;120036.00;4.00;0.78
32.00;211000.00;0.618;0.7609999999999999;0.716;0.000491;4.00;0.126;-5.17;0.00;0.0465;130037.00;4.00;0.244
47.00;198946.00;0.0113;0.74;0.585;0.0733;2.00;0.174;-6191.00;1.00;0.0832;118574.00;4.00;0.23399999999999999
33.00;200437.00;0.149;0.9209999999999999;0.684;0.0;11.00;0.0498;-39340000000000000.00;0.00;0.33;111.95;4.00;0.873
63.00;174101.00;0.00859;0.9590000000000001;0.769;0.000221;1.00;0.0972;-5811.00;1.00;0.0853;130048.00;4.00;0.374
34.00;256574.00;0.615;0.491;0.851;0.0;9.00;0.0958;-4335.00;1.00;0.381;85697.00;4.00;0.61
43.00;227864.00;0.222;0.753;0.406;0.0;9.00;0.27899999999999997;-8676.00;0.00;0.0376;104944.00;4.00;0.759
46.00;226160.00;0.0167;0.813;0.606;0.0135;1.00;0.19399999999999998;-6497000000000000.00;0.00;0.23399999999999999;102042.00;4.00;0.45399999999999996
24.00;238000.00;0.221;0.7879999999999999;0.649;0.0;1.00;0.268;-4691.00;1.00;0.0709;116088.00;4.00;0.22
45.00;328085.00;0.027999999999999997;0.8909999999999999;0.586;0.0;0.00;0.0863;-7.17;1.00;0.102;9395300000000000.00;4.00;0.594
51.00;203363.00;0.562;0.789;0.8640000000000001;0.0;2.00;0.0759;-28480000000000000.00;1.00;0.344;124166.00;4.00;0.8140000000000001
23.00;300094.00;0.0616;0.5710000000000001;0.6729999999999999;0.0;8.00;0.21100000000000002;-5269.00;1.00;0.42;97212.00;3.00;0.503
91.00;205040.00;0.0609;0.85;0.569;0.0816;5.00;0.1;-8152000000000000.00;0.00;0.136;80.02;4.00;0.294
33.00;196598.00;0.21899999999999997;0.823;0.618;6.56e-06;2.00;0.252;-6979.00;1.00;0.0471;105031.00;4.00;0.677
71.00;183745.00;0.42200000000000004;0.767;0.639;0.0;6.00;0.124;-6633000000000000.00;0.00;0.125;102045.00;4.00;0.653
47.00;216888.00;0.489;0.684;0.48200000000000004;0.0;1.00;0.156;-11801000000000000.00;0.00;0.0428;134994.00;3.00;0.413
37.00;183353.00;0.23600000000000002;0.8590000000000001;0.6779999999999999;0.00655;9.00;0.34;-7249.00;0.00;0.303;12490700000000000.00;4.00;0.46799999999999997
12.00;179239.00;0.309;0.677;0.711;0.0;1.00;0.21100000000000002;-5969000000000000.00;1.00;0.34700000000000003;119.97;4.00;0.527
35.00;183092.00;0.44799999999999995;0.735;0.7020000000000001;0.007520000000000001;2.00;0.0951;-5989.00;1.00;0.278;201988.00;4.00;0.6559999999999999
30.00;185115.00;0.434;0.826;0.645;130000000000.00;10.00;0.46299999999999997;-5857.00;0.00;0.248;10898900000000000.00;4.00;0.664
18.00;201889.00;0.39399999999999996;0.765;0.7929999999999999;108000000000.00;11.00;0.12300000000000001;-4952.00;0.00;0.0831;106053.00;4.00;0.747
31.00;258000.00;0.0753;0.772;0.8590000000000001;0.00598;10.00;0.0718;-6396.00;0.00;0.0896;105962.00;4.00;0.51
4.00;174146.00;0.0397;0.9590000000000001;0.753;0.0;9.00;0.0605;-4181.00;1.00;0.149;122973.00;4.00;0.506
47.00;195056.00;0.467;0.862;0.5429999999999999;0.0014;4.00;0.0931;-10377.00;0.00;0.0795;129016.00;4.00;0.961
39.00;228754.00;0.125;0.8009999999999999;0.6559999999999999;8.8e-05;2.00;0.11800000000000001;-7968.00;0.00;0.133;106071.00;4.00;0.882
54.00;192440.00;0.0453;0.8640000000000001;0.5870000000000001;5.99e-06;6.00;0.076;-6402.00;0.00;0.157;10606300000000000.00;4.00;0.594
41.00;214021.00;0.0894;0.6990000000000001;0.7829999999999999;0.0;5.00;0.42100000000000004;-5602.00;0.00;0.324;152039.00;4.00;0.349
45.00;253178.00;0.156;0.7859999999999999;0.517;3.43e-05;8.00;0.10300000000000001;-11622.00;1.00;0.16699999999999998;89141.00;4.00;0.287
39.00;231734.00;0.0421;0.9470000000000001;0.718;0.0;4.00;0.109;-5066.00;0.00;0.11699999999999999;108.01;4.00;0.909
30.00;255712.00;0.0688;0.83;0.7070000000000001;0.0;5.00;0.122;-7325.00;1.00;0.0778;112978.00;4.00;0.821
28.00;155897.00;0.0702;0.794;0.7829999999999999;2.62e-05;1.00;0.527;-5423000000000000.00;1.00;0.32899999999999996;117087.00;4.00;0.831
40.00;224306.00;0.245;0.8240000000000001;0.965;9.84e-05;4.00;0.0983;-2742.00;1.00;0.0409;110.03;4.00;0.902
42.00;225044.00;0.36;0.873;0.639;1.94e-06;1.00;0.11900000000000001;-11237.00;1.00;0.121;103994.00;4.00;0.622
29.00;206866.00;0.106;0.78;0.812;1.66e-05;5.00;0.327;-6252000000000000.00;1.00;0.122;131085.00;4.00;0.679
42.00;210677.00;0.0836;0.86;0.755;0.256;6.00;0.0717;-3412.00;1.00;0.0487;10398900000000000.00;4.00;0.784
47.00;196832.00;0.11900000000000001;0.5920000000000001;0.848;0.0;1.00;0.624;-5501.00;0.00;0.392;160637.00;5.00;0.825
93.00;187026.00;0.0085;0.691;0.716;9.06e-06;7.00;0.263;-5985.00;1.00;0.0351;112035.00;4.00;0.507
82.00;173840.00;0.00277;0.6729999999999999;0.71;0.0;8.00;0.55;-6744.00;1.00;0.0324;11001700000000000.00;4.00;0.54
70.00;190720.00;0.17300000000000001;0.68;0.738;0.00036;6.00;0.37;-4881.00;0.00;0.0331;105015.00;4.00;0.675
90.00;216419.00;0.584;0.506;0.693;9.58e-05;0.00;0.0891;-7265.00;0.00;0.0412;139912.00;4.00;0.221
60.00;162994.00;0.203;0.7759999999999999;0.624;0.0;0.00;0.17800000000000002;-5478.00;1.00;0.19899999999999998;7753400000000000.00;4.00;0.57
89.00;201707.00;0.0956;0.708;0.648;0.0;6.00;0.134;-5626.00;1.00;0.0449;143955.00;4.00;0.33799999999999997
84.00;203400.00;0.192;0.365;0.6920000000000001;1.51e-06;3.00;0.0862;-4586.00;0.00;0.0671;8999800000000000.00;4.00;0.37200000000000005
95.00;229412.00;0.0984;0.442;0.585;0.391;0.00;0.14;-10332.00;0.00;0.0964;97565.00;4.00;0.11599999999999999
97.00;184560.00;0.17600000000000002;0.6940000000000001;0.77;1.1e-05;6.00;0.11800000000000001;-5335.00;1.00;0.149;125905.00;4.00;0.163
94.00;238173.00;0.0104;0.588;0.67;3.33e-06;0.00;0.33799999999999997;-6439.00;1.00;0.0473;11815900000000000.00;4.00;0.505
85.00;223583.00;0.235;0.701;0.512;5.07e-06;0.00;0.135;-6869.00;0.00;0.0969;91947.00;4.00;0.6629999999999999
85.00;228206.00;0.17300000000000001;0.757;0.8490000000000001;0.0;5.00;0.0878;-3424.00;0.00;0.0536;150036.00;4.00;0.826
65.00;208946.00;0.0278;0.617;0.732;0.0;11.00;0.125;-6737.00;0.00;0.0278;84977.00;4.00;0.723
84.00;217286.00;0.193;0.685;0.508;0.0;0.00;0.139;-6.4;1.00;0.0987;9906300000000000.00;4.00;0.315
84.00;185863.00;0.0153;0.586;0.624;1.78e-06;5.00;0.133;-5946000000000000.00;1.00;0.113;68976.00;4.00;0.267
71.00;223846.00;0.0632;0.623;0.493;0.0;5.00;0.10400000000000001;-7727.00;0.00;0.0338;8101900000000000.00;4.00;0.594
73.00;199230.00;0.0557;0.687;0.7659999999999999;0.00107;11.00;0.146;-6.08;1.00;0.054000000000000006;94973.00;4.00;0.303
82.00;213600.00;0.0129;0.76;0.579;0.00351;0.00;0.106;-7374.00;1.00;0.0569;100.01;4.00;0.125
62.00;190931.00;0.423;0.665;0.6990000000000001;0.0;11.00;0.0969;-5265.00;1.00;0.0578;124896.00;4.00;0.585
82.00;204878.00;0.00175;0.6659999999999999;0.728;4.26e-06;7.00;0.0429;-5808.00;1.00;0.0419;12299600000000000.00;4.00;0.51
86.00;260233.00;0.0021899999999999997;0.7090000000000001;0.857;0.0;9.00;0.10300000000000001;-33940000000000000.00;1.00;0.0881;126038.00;4.00;0.446
66.00;225906.00;0.653;0.5589999999999999;0.53;43000000000.00;4.00;0.11699999999999999;-7131.00;1.00;0.0941;71857.00;4.00;0.256
46.00;189493.00;0.0998;0.6940000000000001;0.63;0.0006349999999999999;7.00;0.12;-6.84;0.00;0.162;90045.00;4.00;0.341
92.00;199226.00;0.0558;0.575;0.5710000000000001;0.0;1.00;0.0912;-7906000000000000.00;1.00;0.0439;10504900000000000.00;4.00;0.449
93.00;214846.00;0.037000000000000005;0.7909999999999999;0.862;219000000000.00;9.00;0.0814;-3.24;0.00;0.11;123994.00;4.00;0.5920000000000001
71.00;223146.00;0.18600000000000003;0.532;0.616;0.0;10.00;0.0928;-7074.00;0.00;0.0328;101883.00;4.00;0.292
91.00;207029.00;0.579;0.503;0.741;1.49e-06;4.00;0.0712;-5128000000000000.00;1.00;0.047;88335.00;3.00;0.45799999999999996
78.00;177160.00;0.166;0.65;0.758;0.0;2.00;0.0889;-4.02;1.00;0.11599999999999999;94.9;4.00;0.6629999999999999
97.00;196400.00;0.0175;0.669;0.574;0.00294;4.00;0.146;-6442.00;0.00;0.0286;12001300000000000.00;4.00;0.273
89.00;230761.00;0.0129;0.414;0.486;0.0;6.00;0.111;-6431.00;0.00;0.0311;12803800000000000.00;4.00;0.368
94.00;180000.00;0.34600000000000003;0.638;0.7170000000000001;0.0;2.00;0.105;-47220000000000000.00;1.00;0.0337;100027.00;4.00;0.249
83.00;195706.00;0.109;0.501;0.519;0.0;4.00;0.45399999999999996;-5.88;0.00;0.0409;133.99;4.00;0.168
78.00;193511.00;0.19699999999999998;0.633;0.5920000000000001;0.0;0.00;0.099;-7245.00;0.00;0.11199999999999999;90066.00;4.00;0.679
94.00;198160.00;0.0211;0.568;0.6559999999999999;137000000000.00;8.00;0.213;-5413000000000000.00;1.00;0.0433;10004900000000000.00;4.00;0.364
69.00;197494.00;0.401;0.763;0.6709999999999999;116000000000.00;1.00;0.375;-4029.00;0.00;0.1;120.06;4.00;0.602
63.00;203023.00;0.0586;0.7090000000000001;0.8190000000000001;9.41e-06;11.00;0.358;-33990000000000000.00;0.00;0.0677;123052.00;4.00;0.332
93.00;201287.00;0.28600000000000003;0.672;0.735;0.0;5.00;0.242;-47330000000000000.00;1.00;0.0457;115741.00;4.00;0.754
98.00;213309.00;0.0119;0.7809999999999999;0.768;4.91e-06;11.00;0.325;-59910000000000000.00;1.00;0.0394;123.07;4.00;0.486
79.00;190427.00;0.207;0.6829999999999999;0.53;0.0;5.00;0.39399999999999996;-4918.00;0.00;0.142;75016.00;4.00;0.645
84.00;239834.00;0.129;0.499;0.638;0.0;0.00;0.631;-6145.00;1.00;0.0438;89.98;4.00;0.253
70.00;225213.00;0.00949;0.29;0.889;0.0;1.00;0.0821;-2611.00;1.00;0.159;98835.00;4.00;0.6509999999999999
90.00;184732.00;0.171;0.753;0.657;0.0;7.00;0.11199999999999999;-30610000000000000.00;1.00;0.0449;107.01;4.00;0.43700000000000006
78.00;171805.00;0.495;0.775;0.573;0.0;11.00;0.126;-4933.00;1.00;0.0585;101925.00;4.00;0.667
95.00;189466.00;0.21600000000000003;0.44799999999999995;0.612;0.0;2.00;0.08;-6106.00;1.00;0.0708;97773.00;4.00;0.213
77.00;202999.00;0.0313;0.708;0.868;0.0;6.00;0.122;-3287.00;1.00;0.0431;124994.00;4.00;0.72
79.00;185790.00;0.00434;0.446;0.635;0.000642;0.00;0.122;-4476.00;1.00;0.0533;8985600000000000.00;1.00;0.301
64.00;207306.00;0.11;0.706;0.674;0.0006259999999999999;9.00;0.0784;-6977.00;1.00;0.0337;113956.00;4.00;0.545
66.00;225539.00;0.23800000000000002;0.6;0.6709999999999999;0.0;0.00;0.16399999999999998;-4875.00;1.00;0.0893;129782.00;4.00;0.25
77.00;193320.00;0.3;0.688;0.688;0.0;3.00;0.0982;-5.84;1.00;0.0357;11401100000000000.00;4.00;0.451
85.00;211466.00;0.695;0.358;0.557;0.0;10.00;0.0902;-7398.00;1.00;0.059000000000000004;8504300000000000.00;4.00;0.494
94.00;260000.00;0.0733;0.552;0.76;0.0;0.00;0.0865;-4706.00;1.00;0.342;135702.00;5.00;0.639
81.00;207429.00;0.0316;0.423;0.857;0.0;10.00;0.0555;-34410000000000000.00;0.00;0.275;180.01;4.00;0.655
69.00;176944.00;0.0292;0.8220000000000001;0.611;0.0;0.00;0.0628;-54480000000000000.00;1.00;0.17;105052.00;4.00;0.5670000000000001
89.00;211866.00;0.16399999999999998;0.425;0.642;0.0;4.00;0.11800000000000001;-5.06;0.00;0.0502;17000800000000000.00;4.00;0.11199999999999999
69.00;206946.00;0.228;0.57;0.5760000000000001;0.0;1.00;0.33;-6792000000000000.00;1.00;0.0631;14394300000000000.00;4.00;0.43799999999999994
79.00;181913.00;0.645;0.547;0.289;0.0;0.00;0.14800000000000002;-8131.00;1.00;0.0348;104851.00;3.00;0.213
81.00;278893.00;0.10300000000000001;0.7070000000000001;0.632;1.09e-05;10.00;0.0841;-7031000000000000.00;1.00;0.0789;97.04;4.00;0.37200000000000005
